datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
10/8/2011 21:10,portland,or,us,unknown,20,15- 20 seconds,I was looking up at the moon facing South from my Southeast Portland front porch&#44 when I saw some red and green lit object almost float,10/10/2011,45.5236111,-122.675
10/8/2011 21:15,ford city,pa,us,unknown,120,several minutes,Eight orange hovering orbs.,10/10/2011,40.7722222,-79.53
10/8/2011 21:15,peoria,il,us,,150,2.5 minutes,Bright burnt orange object moving at the speed simular to Space Station but bigger,10/10/2011,40.6936111,-89.5888889
10/8/2011 21:35,hilliard,oh,us,sphere,30,30 seconds,Brilliant reddish-orange sphere with white flame near Columbus&#44 Ohio.,7/4/2012,40.0333333,-83.1583333
10/8/2011 21:40,conway,ar,us,teardrop,1,1 sec,Huge teardrop light followed by a distant boom (gun shot sounding&#44 but bigger and too far away).,10/10/2011,35.0886111,-92.4419444
10/8/2011 22:00,snowmass village,co,us,circle,180,3 minutes,Reddish&#44 round object in Southeast sky in Snowmass Village&#44 CO,10/10/2011,39.2130556,-106.9372222
10/8/2011 22:00,warrenton,va,us,chevron,60,1 minute,Weird lights in sky over Virginia farm.,10/10/2011,38.7133333,-77.7955556
10/8/2011 22:00,warrenton,va,us,formation,180,2-3 minutes,Strange lights above Warrenton&#44Virginia.,10/10/2011,38.7133333,-77.7955556
10/8/2011 22:00,wisconsin dells,wi,us,sphere,120,2 mins,reddish&#44 orange&#44 orb.heading south to north&#44at low altitude..1000 to 1500 ft.&#44no sound &#44noticed white starlike orb traveling at a much,10/19/2011,43.6275,-89.7708333
10/8/2011 22:30,munith,mi,us,light,3600,1 hour,Orange light and a blue light.,10/10/2011,42.3905556,-84.2505556
10/8/2011 23:30,lewis center,oh,us,triangle,600,10 minutes,Reddish orange lights hovering over a golf course craft shaped into a triangle.,10/19/2011,40.1983333,-83.0102778
10/8/2011 23:58,redondo beach,ca,us,circle,420,7 mins.,7 spherical orange lights/UFO&#39s w/ rectangular aura sighted in night sky at Redondo Beach&#44 Ca.  10-8-11 at  23:58,10/19/2011,33.8491667,-118.3875
10/9/2011 1:00,davenport,wa,us,light,600,10 minutes,Still light that flew upward fast and over our house at 2:00 am,10/10/2011,47.6541667,-118.1488889
10/9/2011 1:00,sherman oaks,ca,us,chevron,10,10 sec,Oct&#44 09&#44 2011&#44 first v shape lights after few second the object changed in onother shape,10/19/2011,34.1511111,-118.4483333
10/9/2011 1:30,romney,wv,us,other,7200,2 hours,Object never moved but  just stay n one place blinkiing red and blue lights&#44 in Romney &#39  ((NUFORC Note:  Possible star??  PD)),10/10/2011,39.3419444,-78.7569444
10/9/2011 18:00,prineville,or,us,cigar,60,1 min,Bright red glowing object in Prineville&#44 Or.,10/10/2011,44.3,-120.8333333
10/9/2011 18:15,waukesha,wi,us,disk,60,< 1 minute,Half-moon disc with orange light,10/10/2011,43.0116667,-88.2313889
10/9/2011 18:20,salem,nh,us,unknown,20,20 seconds,Bright star-like object/ light fades into sky rapidly.,10/19/2011,42.7883333,-71.2013889
10/9/2011 18:42,new bedford,ma,us,fireball,1680,28 minutes,On Sunday night&#44 October 9&#44 2011 we saw many fireballs fly over New Bedford&#44 MA.,12/12/2011,41.6361111,-70.9347222
10/9/2011 18:45,memphis,tn,us,other,600,10 minutes,3 UFO sightings over Memphis. Weird jelly fish like spacecrafts,10/10/2011,35.1494444,-90.0488889
10/9/2011 19:00,coeymans,ny,us,light,1,1 second,Rapidly descending bright light over river,10/10/2011,42.4738889,-73.7927778
10/9/2011 19:05,center barnstead,nh,us,sphere,720,10-12 min,Two sightings within 10 min.- yellow/gold orbs w/ragged redish perimiter&#44 hover &amp; chngd:3 bright dots triangle&#44 back to orb&#44 vanished,10/10/2011,43.3391667,-71.26
10/9/2011 19:30,murfreesboro,tn,us,disk,240,4 minutes,30 bright lights seen moving in formation in Murfreesboro&#44 TN.,10/10/2011,35.8455556,-86.3902778
10/9/2011 19:42,new bedford,ma,us,circle,1680,28 minutes,We saw many orange fireballs fly over New Bedford&#44 MA.,12/12/2011,41.6361111,-70.9347222
10/9/2011 20:00,middletown,ct,us,fireball,900,15 minutes,Orange Fireball Discs,10/19/2011,41.5622222,-72.6511111
10/9/2011 20:00,new bedford,ma,us,fireball,600,10 minutes,Nine orange glowing fireballs Court St west end New Bedford Ma heading southeast about 8 PM.,10/10/2011,41.6361111,-70.9347222
10/9/2011 20:00,west ossipee,nh,us,light,600,10 min.,Orange Lights Moving Very Slowly In The Night Sky,10/10/2011,43.6852778,-71.1172222
10/9/2011 20:30,longview,wa,us,light,1200,20 min,Crazy story gotta read,10/10/2011,46.1383333,-122.9369444
10/9/2011 22:26,rockford,il,us,fireball,30,30 sec,Ball of  (green) light.,10/10/2011,42.2711111,-89.0938889
10/9/2011 22:56,river falls,wi,us,fireball,120,1 1/2 minutes,2 yellowish/orange objects passing from south the northwest in western wisconsin,10/10/2011,44.8613889,-92.6236111
10/9/2011 23:00,plantation,fl,us,other,1200,20 min,One very bright and large object with thin tail and bright dots attached on both sides of tail.  ((NUFORC Note:  Possible star??  PD)),10/10/2011,26.1272222,-80.2333333
10/10/2011 0:00,troy,ny,us,triangle,7200,2 hours,Red&#44 green &amp; orange blinking triangle formation.  ((NUFORC Note:  Probable sighting of a twinkling star&#44 possibly Sirius.  PD)),10/10/2011,42.7283333,-73.6922222
10/10/2011 1:00,farmington,nm,us,circle,300,5 minutes,Single reddish circle  in the sky that wasn&#39t jet nor satelitte,8/30/2013,36.7280556,-108.2180556
10/10/2011 2:00,prescott valley,az,us,other,300,hours,Craft boomerang shape.2:00am duration hours.  ((NUFORC Note:  Probable sighting of a twinkling star&#44 possibly Sirius.  PD)),10/10/2011,34.61,-112.315
10/10/2011 10:30,ashville,ny,us,circle,60,1 minute,Amber object in night sky during full moon&#44 or the day before full moon,10/19/2011,42.0963889,-79.3758333
10/10/2011 14:30,north kingstown,ri,us,oval,40,40 sec,Bright oval object in sky,10/25/2011,41.55,-71.4666667
10/10/2011 15:00,groton,ct,us,disk,5,less than 5 seconds,Small shiny object seen in sky while driving on clear day&#44 looked back for a 3rd time and it was gone.,10/10/2011,41.35,-72.0788889
10/10/2011 19:00,mechanicsville,va,us,light,300,5 minutes,Three orange lights flying in unison,10/19/2011,37.6086111,-77.3736111
10/10/2011 20:00,middletown,ct,us,fireball,1200,15-20 minutes,Fireball Spinning Orange UFO,10/19/2011,41.5622222,-72.6511111
10/10/2011 21:00,lakewood,oh,us,fireball,60,1 minute,Orange light flies overhead and turns black as it passed silently.,12/12/2011,41.4819444,-81.7983333
10/10/2011 21:00,york,pa,us,circle,15,15 seconds,BRIGHT LIT ORB SPEEDS ACROSS S.CENTRAL PA. SKY&#44 MAKING NO SOUND&#44 THEN DISAPPEARS,10/19/2011,39.9625,-76.7280556
10/10/2011 21:55,north platte,ne,us,circle,3,3 seconds,Object over North Platte Nebraska,12/12/2011,41.1238889,-100.765
10/10/2011 23:00,waynesville,oh,us,triangle,90,1:30,Flying triangle by Waynesville&#44 Ohio,10/19/2011,39.5297222,-84.0866667
10/11/2011 3:15,omaha,il,us,chevron,120,2 min,I noticed the craft as it had just passed over Rt 1. i brought my semi to a stop and shut down the engine. the craft was very large&#44as,10/19/2011,37.8902778,-88.3030556
10/11/2011 8:40,henderson,nv,us,other,180,3 minutes,UFO Report:  Date: October 11th&#44 2011 Location: Las Vegas&#44 NV (near Henderson&#44 NV) Time: 8:40 A.M. Near Las Vegas Nevada&#44 I was out,10/19/2011,36.0397222,-114.9811111
10/11/2011 15:00,cedar city,ut,us,light,8,8 seconds,Bright&#44 white&#44 star-like UFO over Cedar City at 1500 on sunny day.,10/19/2011,37.6775,-113.0611111
10/11/2011 19:40,des moines,ia,us,light,90,90 seconds,An unexplained&#44 unidentified flying object.,12/12/2011,41.6005556,-93.6088889
10/11/2011 19:42,new bedford,ma,us,circle,1800,30-minutes,At least 25 orange and red fireballs fly over New Bedford&#44 MA&#44 USA,12/12/2011,41.6361111,-70.9347222
10/11/2011 21:00,monroe,ct,us,,300,5 min.,Orange Light Formation Over Monroe&#44 CT 10/11/11--Hangs in Sky then Flys Away.,10/19/2011,41.3325,-73.2077778
10/11/2011 21:10,holden beach,nc,us,circle,30,30 seconds,6 orange balls of light over the Atlantic ocean.,10/19/2011,33.9133333,-78.3041667
10/11/2011 23:23,harrodsburg,ky,us,unknown,480,8 min,Unknown lights.,5/29/2012,37.7622222,-84.8433333
10/12/2011 17:11,waco,tx,us,changing,900,15 min,No noise precision flying unreal altitude gains somewhat creepy and appeared as many and left as one,10/19/2011,31.5491667,-97.1463889
10/12/2011 19:40,whitesburg,tn,us,circle,30,30 seconds,Blue (same as sky) colored circle with red&#44 white and blue lights on it seen around dusk.,10/19/2011,36.2716667,-83.14
10/12/2011 20:00,ocean isle beach,nc,us,light,1200,20 minutes,I am a 55 year old business owner from Raleigh&#44 NC and have been an FAA  licensed  pilot  for 37 years. I have an interest in astronomy,10/19/2011,33.8941667,-78.4269444
10/12/2011 20:00,st. george,ut,us,disk,7,about 7 seconds,I saw a hovering metallic grey saucer shaped disk hovering over the South Gate Golf course,10/19/2011,37.1041667,-113.5833333
10/12/2011 20:07,charleston,sc,us,unknown,30,1 and half min,Blue object&#44 translucent&#44 no sound,10/19/2011,32.7763889,-79.9311111
10/12/2011 21:00,san antonio,tx,us,triangle,900,15 minutes,2 spacecraft and huge blue light in the sky,10/19/2011,29.4238889,-98.4933333
10/12/2011 21:00,zortman,mt,us,light,1800,30 mins,Small bright yellow white light forming into three. making a loud roaring noise.,10/19/2011,47.9177778,-108.5255556
10/13/2011 1:36,norman,ok,us,oval,120,2 min,Yellowish center middle orange with a outter red glow sphere,10/19/2011,35.2225,-97.4391667
10/13/2011 3:30,newark,nj,us,light,10,10 seconds,Sighting of colorful lights in the morning sky,10/19/2011,40.7355556,-74.1727778
10/13/2011 15:00,wilmington,oh,us,unknown,4,3-4 secs,Long black flying shape for 3 to 4 seconds&#33,10/19/2011,39.4452778,-83.8286111
10/13/2011 19:20,merriam,ks,us,triangle,15,15 seconds,Triangular&#44 almost hovering but very slow movement&#44 5 bright lights&#44 no sound,10/19/2011,39.0236111,-94.6933333
10/13/2011 19:56,boiling springs,sc,us,triangle,300,5 min,Triangle formed lights in sky.,10/19/2011,35.0463889,-81.9819444
10/13/2011 20:00,boiling springs,sc,us,formation,300,5 minutes,Two vertical lines of 3 lights apiece&#44 hovering.,10/19/2011,35.0463889,-81.9819444
10/13/2011 20:21,north myrtle beach,sc,us,unknown,60,1 min,Three yellow orange spheres of light in triangle formation see over the ocean in the night sky at North Myrtle Beach.,10/19/2011,33.8158333,-78.6802778
10/13/2011 20:30,avon,nc,us,fireball,900,15 min.,31 orange balls of light coming out of ocean&#44silent,10/19/2011,35.3519444,-75.5108333
10/13/2011 20:38,gurley,al,us,diamond,480,6 to 8 mins,Super bright star shaped light&#44 desending straight down in slow desent as seen from Gurley&#44 Al,10/19/2011,34.7016667,-86.3758333
10/13/2011 21:00,surfside beach,sc,us,light,1800,30 minutes,Amber lights over South Carolina coast,10/19/2011,33.6058333,-78.9733333
10/13/2011 22:26,myrtle beach,sc,us,circle,15,15 seconds,4 orange circle lights appear and disappear,10/19/2011,33.6888889,-78.8869444
10/13/2011 23:38,homestead,fl,us,sphere,1800,30 minutes,Bright white sphere coming out of unusual single storm cloud.,10/25/2011,25.4683333,-80.4777778
10/14/2011 0:00,blackjack (north st. louis co.),mo,us,light,60,1 min,i saw orbs of light in daylight sky and they were moving in a fluid circular motion and appearing and disappearing,10/19/2011,37.8722222,-93.7916667
10/14/2011 0:00,ringgold,ga,us,unknown,1200,20 min,Fast moving white light with a smaller red light in the rear very high in the sky.,10/19/2011,34.9158333,-85.1091667
10/14/2011 1:30,oldsmar,fl,us,triangle,1500,25 mins.,Strange aircraft appearing&#44 flying and hoovering in the sky&#44then zipping away in a flash at great speeds..,10/19/2011,28.0338889,-82.6652778
10/14/2011 2:30,carterville,mo,us,other,1800,30 minutes,Follow up to a report I just submitted,10/19/2011,37.1491667,-94.4427778
10/14/2011 2:30,carterville,mo,us,other,1800,30 minutes,Strange object seen moving slowly between Carterville and Carthage Missouri,10/19/2011,37.1491667,-94.4427778
10/14/2011 5:00,whitakers,nc,us,triangle,240,4 min,triange ufo with red lights,10/19/2011,36.1052778,-77.7130556
10/14/2011 5:30,scottsdale,az,us,triangle,240,hours,Objects in the skies of Scottsdale.,10/19/2011,33.5091667,-111.8983333
10/14/2011 9:42,elmer,nj,us,triangle,1200,20 mins,It was hovering for about 10 minutes&#44 then it lifted straight up. Then started flying with green and red flashing lights&#44 in a weird fo,10/19/2011,39.595,-75.1705556
10/14/2011 10:00,honolulu,hi,us,triangle,120,~2 minutes,Two silver triangular craft performing extreme nautical maneuvers in unison high in the air in a blue cloudless sky.,10/19/2011,21.3069444,-157.8583333
10/14/2011 10:30,coral springs,fl,us,other,120,2 minutes,&quot;stingray&quot; kind of UFO over Coral Springs&#44 FL.,12/12/2011,26.2708333,-80.2708333
10/14/2011 13:30,san bernardino,ca,us,sphere,60,1 minute,Sphere moving westward through the San Bernardino Valley at a high rate of speed&#44 then it slowed drastically and hovered.,10/19/2011,34.1083333,-117.2888889
10/14/2011 17:00,sierra vista,az,us,other,600,5-10 min.,Daytime transparent U.F.O. with one light on end of craft.,12/12/2011,31.5544444,-110.3030556
10/14/2011 17:45,ocala,fl,us,cylinder,240,4 minutes,Metallic Cylinder seen over North Florida,10/19/2011,29.1869444,-82.1402778
10/14/2011 18:00,el paso,tx,us,circle,37800,1 1/2 hrs,Silver orb floating over far westside of El Paso for over an hour,10/25/2011,31.7586111,-106.4863889
10/14/2011 18:30,strawberry,az,us,flash,1.5,1.5 seconds,White flash appears in Geosynchronous orbit lasting for 1.5 seconds.,12/12/2011,34.4077778,-111.4927778
10/14/2011 19:30,ellisville,ms,us,unknown,900,15 min,On Oct 14th 2011 at 7:30 PM me and my wife noticed an unusual orange pulsating light in the sky.,10/19/2011,31.6038889,-89.1955556
10/14/2011 19:41,golden valley,az,us,oval,3,2 to 3 seconds,I saw a cluster of lights glowing together with a trail&#44 moving south to north&#44 high rate of speed,10/19/2011,35.2233333,-114.2222222
10/14/2011 19:41,golden valley,az,us,oval,4,3 or 4 seconds,A cluster of bright lights shot across the sky at high rate of speed,10/19/2011,35.2233333,-114.2222222
10/14/2011 20:30,wendover (east of&#44 on i-80),ut,us,changing,1020,17 min,Black object in sky over lakeside military area in Utah.,10/19/2011,40.7372222,-114.0366667
10/14/2011 20:35,eufaula,al,us,light,25,25 secs,A large extremely bright silent white light moved on straight track from due south horizon to north and changed to a red dot then disap,10/25/2011,31.8911111,-85.1455556
10/14/2011 21:20,holbrook,az,us,other,0.1,.10 seconds,This fast moving craft was low flying and not a sound and no lights detail drawings of the underside are avaliable,12/12/2011,34.9022222,-110.1575
10/14/2011 22:30,tempe,az,us,sphere,300,5 minutes,DARK YELLOW ORANGISH BALL,10/19/2011,33.4147222,-111.9086111
10/14/2011 22:30,york,pa,us,triangle,2,few seconds,Triangle shape&#44 large round lights entire bottom of craft with a light green haze.It just appeared&#44 and then dropped behind trees.,10/19/2011,39.9625,-76.7280556
10/15/2011 2:00,largo,md,us,circle,7200,2 hours,This was some time ago but one night back in October I was in bed and had my window up and I was lay down and look to my  right out my,8/5/2012,38.8975,-76.8305556
10/15/2011 8:00,reistville,pa,us,sphere,5,5 sec.,Orange ball of light follows car&#44 disappears behind us,10/19/2011,40.3272222,-76.3030556
10/15/2011 9:30,valley,ne,us,light,900,15 mins,hanging star comes back every few nights,10/25/2011,41.3127778,-96.3458333
10/15/2011 16:45,holts summit,mo,us,disk,180,3 minutes,5th incident same craft.,1/10/2014,38.6402778,-92.1222222
10/15/2011 17:00,canandaigua,ny,us,circle,120,2 min,Round brite silverish light,2/3/2012,42.8741667,-77.2883333
10/15/2011 18:00,eugene,or,us,light,180,2-3 minutes,Orange-yellow flickering light,8/19/2012,44.0522222,-123.0855556
10/15/2011 19:00,columbia,sc,us,light,180,0:03:00,Mulitiple sightings of the same UFO.,10/19/2011,34.0005556,-81.035
10/15/2011 19:00,toney,al,us,circle,1800,less than 30 mins.,Several orb like thing 5 white 1 red,1/12/2012,34.8980556,-86.7336111
10/15/2011 19:20,lancaster,pa,us,circle,300,5 minutes,Bright circle&#44 red/orange object in sky.,10/19/2011,40.0377778,-76.3058333
10/15/2011 19:30,fresno,ca,us,oval,180,3 mins.,Four oval objects 15&quot;x20&quot; emitting beams with bright orange read glow suspended 100 ft. overhead for 15secs. took off N-east,10/25/2011,36.7477778,-119.7713889
10/15/2011 20:00,grand junction,co,us,rectangle,300,5 minutes,SEEN CLEARLY FOR 2 MINUTES GLIDING WITHOUT SOUND FLASHING LIGHTS,10/19/2011,39.0638889,-108.55
10/15/2011 20:05,muscatine,ia,us,triangle,120,a few minutes,Three bright lights in the sky in the shape of a triangle,10/19/2011,41.4244444,-91.0430556
10/15/2011 20:29,douglas,ga,us,chevron,40,30-40 sec.,30-40 individual amber lights in changing chevron formation.,10/19/2011,31.5086111,-82.85
10/15/2011 20:30,absecon,nj,us,triangle,10,5-10 seconds,White triangle shape no lites or sound moving NNE in night sky.,10/19/2011,39.4283333,-74.4961111
10/15/2011 20:30,anson,tx,us,changing,10,10 sec.,Object&#44 or objects seen over Jones County&#44 TX&#44 10-15-11.,10/19/2011,32.7563889,-99.8958333
10/15/2011 21:20,buckeye,az,us,other,7,approx. 7 sec.,Sitting in the back yard  seen fire ball go south to north. After about two minutes as I was facing west a v shaped craft with about fo,10/19/2011,33.3702778,-112.5830556
10/15/2011 21:30,glendora,ca,us,light,120,2 minutes,2nd sighting of Glendora UFO,10/25/2011,34.1361111,-117.8644444
10/15/2011 21:30,glendora,ca,us,light,120,2 minutes,UFO (slow moving yellowish light) report for Saturday&#44 October 15th&#44 2011@ approximately 21:30 PST in zip code 91740,10/25/2011,34.1361111,-117.8644444
10/15/2011 21:49,sugar grove,il,us,light,600,10 minutes,White lights in the clouds over US Rt 30&#44 three separate witnesses&#44 no alternate explanation to be found.,10/19/2011,41.7613889,-88.4436111
10/15/2011 22:00,salt lake city,ut,us,light,10,10 seconds,Orange orb light over Sugarhouse park.,10/19/2011,40.7608333,-111.8902778
10/15/2011 23:00,st. louis,mo,us,fireball,240,2-4 minutes,8-10 lights following each other,10/19/2011,38.6272222,-90.1977778
10/16/2011 6:30,orlando,fl,us,cylinder,1200,15-20minutes,I saw a dark rectangular object with three bright lights hovering in the sky for about 5-10 minutes before it transformed and flew off,10/19/2011,28.5380556,-81.3794444
10/16/2011 8:07,surfside beach,sc,us,oval,1800,roughly 30 minutes,Color changing oval moving very slowly&#44 (sometimes even stopping for minutes at a time&#44) through the sky,10/19/2011,33.6058333,-78.9733333
10/16/2011 11:40,gainesville,ga,us,disk,1800,30 minutes,Disk or saucer shaped craft with amazing bright lights on it which lit up the sky and the side of my home in Georgia.,10/25/2011,34.2977778,-83.8241667
10/16/2011 18:08,rosamond,ca,us,sphere,120.1,2 min. 10 sec.,Early evening glowing object seen in flight over valley,10/19/2011,34.8641667,-118.1625
10/16/2011 19:00,saugus,ma,us,diamond,300,5 minutes,4 Sightings in 2 weeks,10/19/2011,42.4647222,-71.0105556
10/16/2011 19:30,omaha,ne,us,unknown,180,3 min approx,reddish orange lights traveling in same path from Northwest to South in Omaha&#44 NE,10/19/2011,41.2586111,-95.9375
10/16/2011 19:45,matteson,il,us,circle,900,15 mins,A bright blue light all around it and a red light under it.&#44 it was not moving for about 10mins after that started moving very slow,10/25/2011,41.5038889,-87.7130556
10/16/2011 20:30,fort wayne,in,us,circle,60,1 min.,My 3-year-old child&#44 a friend and myself were sitting outside on my porch at our new home together one evening.  It was a pretty chilly,10/25/2011,41.1305556,-85.1288889
10/16/2011 20:45,slidell,la,us,oval,60,1 minute,Red lighted solid object.,10/19/2011,30.275,-89.7811111
10/16/2011 21:00,cedar city,ut,us,unknown,1200,10 to 20 min,Bright light over Cedar City Utah nightly around 8pm.  ((NUFORC Note:  Possible sighting of a star&#44 we suspect.  PD)),10/19/2011,37.6775,-113.0611111
10/16/2011 21:30,athens,ga,us,light,600,10 minutes,Close bright light with hovering trajectory in Athens&#44 GA.,10/19/2011,33.9608333,-83.3780556
10/16/2011 21:45,palmer lake,co,us,chevron,13,13 seconds,Triangle shape moves across sky north of the US Airforce Academy,10/25/2011,39.1222222,-104.9166667
10/16/2011 22:00,clinton,ms,us,circle,120,2 mins,morphing white blinking light that turn into circle of colored lights,10/25/2011,32.3413889,-90.3216667
10/16/2011 22:00,greensboro,nc,us,unknown,60,<1 minute,2 speeding orange-red lights&#44 zigzagging&#44 with one seemingly bouncing off the other a few times.,2/18/2013,36.0725,-79.7922222
10/16/2011 22:30,springdale,ar,us,oval,60,1 min,Big gray mass fly very fast across entire sky.,10/19/2011,36.1866667,-94.1286111
10/17/2011 7:15,manchester,ct,us,circle,60,1 minute,Bigger than a plane or any aircraft..and as bright or brighter than the north star...or even the space station&#8230;,10/19/2011,41.7758333,-72.5219444
10/17/2011 16:00,cocoa beach,fl,us,sphere,1200,20 minutes,Dimed size sphere object seen offshore near Cocoa Beach,10/25/2011,28.3197222,-80.6077778
10/17/2011 18:42,harrington,wa,us,light,20,15-20 seconds,Bizarre&#44 star-like light seen streaking across the clear and cloudless evening sky&#44 covering 120 deg. of arc in 15-20 sec. (est.).,10/19/2011,47.4811111,-118.2533333
10/17/2011 19:00,jacksonville,fl,us,light,120,few minutes,My wife&#44 daughter&#44 and I witness a bright object moving North-North-East in the sky. It was a bluish-white colored light and stayed vis,10/19/2011,30.3319444,-81.6558333
10/17/2011 19:25,gilroy,ca,us,light,120,2 minutes,The light was falling straight down out of eastern sky.  The light was extra  bright like a planet in summer.  This thing moved really,10/19/2011,37.0058333,-121.5672222
10/17/2011 19:28,santa rosa,ca,us,light,60,1 minute,Bright light moving fast in night sky no blinking no sound faster than an airplane slower than a satellite,10/19/2011,38.4405556,-122.7133333
10/17/2011 19:35,eugene,or,us,light,20,20 seconds,Brightest object in the sky&#44 briefly stopped before continuing,10/19/2011,44.0522222,-123.0855556
10/17/2011 19:45,el dorado hills,ca,us,changing,900,15 min,Amazing craft bright blue &amp; red 2 nights in a row.,10/19/2011,38.6858333,-121.0811111
10/17/2011 19:45,new lenox,il,us,disk,180,3 minutes,Two witnesses watch 30ft disc fall from high altitude in seconds&#44 change axis&#44 stop 30ft over highway&#44 pass slowly and silently between,6/20/2012,41.5119444,-87.9655556
10/17/2011 20:00,frisco,nc,us,oval,1800,on and off for 30 minutes,Orange oval shaped light that split into four different lights over the ocean. This happened three different times over 30 minutes.,10/19/2011,35.235,-75.6288889
10/17/2011 20:00,leland,nc,us,formation,300,5 minutes,Three glowing lights moving slowly across the sky.,10/19/2011,34.2561111,-78.045
10/17/2011 20:58,orlando,fl,us,oval,10,10 seconds,Amber/orange color light moved like sine wave over Orlando&#44 FL,10/19/2011,28.5380556,-81.3794444
10/17/2011 21:20,washington,mi,us,triangle,2,2 seconds,Saw three lights in triangle shape on Van Dyke Expressway that shot straight down in a fast time.,10/19/2011,42.7244444,-83.0361111
10/17/2011 21:30,center moriches,ny,us,triangle,300,5min,Large black triangle with pulsating&#44 flashing white and red lights over north Center Moriches,10/25/2011,40.8002778,-72.7902778
10/17/2011 21:30,temple,tx,us,triangle,5,about 5 seconds,I saw a triangular shaped &quot;object&quot;,10/19/2011,31.0980556,-97.3425
10/17/2011 21:40,waynesboro,pa,us,light,8,8 sec,Bright&#44 big yellow light low in the sky above rural Waynesboro&#44 Pa.,10/19/2011,39.7558333,-77.5780556
10/17/2011 21:45,liberty,nc,us,light,15,10-15 seconds,large orange bright light with a red aura around it hoovered above the tree line and then took off.,10/25/2011,35.8533333,-79.5719444
10/17/2011 23:00,west walworth,ny,us,unknown,15,15 seconds,Very large aircraft with lights as bright as the sun hovered near West Walworth New York,10/19/2011,43.1391667,-77.2725
10/18/2011 0:00,katy,tx,us,disk,10800,3 hr,Nightly sightings of bright light and two saucers over Katy Texas,10/25/2011,29.7855556,-95.8241667
10/18/2011 0:15,portland,or,us,formation,600,5-10 minutes,Orange orbs seemingly attached to triangular object witnessed in Portland Oregon 10/18/2011,10/25/2011,45.5236111,-122.675
10/18/2011 1:40,baylis,il,us,other,300,5 mins.,Strange lights and crasing object near Bayliss IL.,10/25/2011,39.7283333,-90.9080556
10/18/2011 3:15,queen creek,az,us,cylinder,900,15 minutes,Cylinder flashing object stationary for 15 minutes.  Red and Blue lights close to object flashing.  Video Taped,10/19/2011,33.2486111,-111.6336111
10/18/2011 3:30,burwell,ne,us,sphere,900,15 minutes,Something is out there.,10/25/2011,41.7816667,-99.1327778
10/18/2011 5:00,chesapeake,va,us,light,900,15 min,Bright light travelling across the night sky that dimmed&#44 then became bright again several times as I watched.,10/19/2011,36.8188889,-76.2752778
10/18/2011 6:00,pasadena,md,us,light,2,1-2 seconds,On the morning of 10/18 /11 between 600 &amp; 630 hrs I saw a bright object shoot across the sky.,10/25/2011,39.1072222,-76.5713889
10/18/2011 15:13,shelbyville,tn,us,oval,120,2 min,photos made after thunderstorm&#44 object in two photos,10/25/2011,35.4833333,-86.4602778
10/18/2011 19:00,country club hills,il,us,disk,600,10 minutes,A saucer seen by 3 peole hat wen very slow&#44.,10/19/2011,41.5680556,-87.7202778
10/18/2011 20:00,knoxville,tn,us,oval,300,5 min.,Oval Shaped Bright Blue (like LED bright) moving above populated area,10/19/2011,35.9605556,-83.9208333
10/18/2011 20:15,morris,il,us,other,720,12 min,Strange object observed in sky near Dresden Nuclear Station&#44 Illinois,12/12/2011,41.3572222,-88.4211111
10/18/2011 20:20,dupont,wa,us,formation,300,3-5 minutes,Large linear lights flying low in DuPont.,10/19/2011,47.0969444,-122.63
10/18/2011 20:35,glendale,az,us,triangle,15,15sec,whoosh sound doppler the sound of plane propeller&#44 prompted turn to north&#44 object uncloaked&#44 traveled east cloaked to dissapear,10/25/2011,33.5386111,-112.1852778
10/18/2011 21:30,coburg,or,us,triangle,1800,30 min,Hello we were watching the sky at some wierd flashing object around 9:30&#44 it was flshing red and green then turning to solid colors th,10/25/2011,44.1372222,-123.0652778
10/18/2011 22:15,bothell,wa,us,disk,480,8 minutes,I saw what appeared to be a flying saucer that glided over and past my car on my my way home from work at night.,10/25/2011,47.7625,-122.2041667
10/18/2011 23:15,san francisco,ca,us,fireball,120,2 minutes,drifting flame colored/shaped light hovering and drifting beneath the overcast sky of SF. disappeared&#44 then reappeared&#44 visible 2 mins.,10/25/2011,37.775,-122.4183333
10/19/2011 1:54,denver,co,us,formation,5,5 seconds,Silent V formation over Denver&#44 CO.  ((NUFORC Note:  Report from law enforcement officer.  PD)),10/19/2011,39.7391667,-104.9841667
10/19/2011 2:00,renner,sd,us,flash,2,2 seconds,Woman sitting on her porch is illuminated from overhead by a very bright light&#44 which streaks off.,10/19/2011,43.6455556,-96.7280556
10/19/2011 3:20,lennox,sd,us,,60,1 minute,Neon flash then a fast fading jetstream like trail,10/19/2011,43.3541667,-96.8916667
10/19/2011 6:40,hinsdale,ma,us,fireball,120,2 minutes,I saw in the distance at 6:40am driving to work on a regular route an object on the ridge about 2-3 miles away that I thought was from,10/25/2011,42.4386111,-73.1258333
10/19/2011 6:47,orlando,fl,us,changing,1200,20 mins,Low flying lights Around Disney.,10/19/2011,28.5380556,-81.3794444
10/19/2011 18:45,las vegas,nv,us,disk,900,10-15 minutes,Numerous small disks flying towards north towards Sheep Range&#44 seen from the desert just north of Decatur.  Event lasted 12 minutes.,10/25/2011,36.175,-115.1363889
10/19/2011 19:30,san francisco,ca,us,light,9000,2.5 hr,point of light in sky stopped moving and remained stationary for ~2hr,10/25/2011,37.775,-122.4183333
